Tanggal,Positif (Indonesia),Dirawat (Indonesia),Sembuh (Indonesia),Meninggal (Indonesia),Meninggal (Jakarta),Sembuh (Jakarta),Self-Isolation (Jakarta),Dirawat (Jakarta),Positif (Jakarta),Positif Aktif (Jakarta),Positif Harian (Indonesia),Dirawat Harian (Indonesia),Sembuh Harian (Indonesia),Meninggal Harian (Indonesia),Meninggal Harian (Jakarta),Sembuh Harian (Jakarta),Self-Isolation Harian (Jakarta),Dirawat Harian (Jakarta),Positif Harian (Jakarta),Positif Aktif Harian (Jakarta)
17-Mar-22,22899,,,1,22898,1934785,,3874,,1930911,2035388,,127981,,1907407,34094,44,,22732,11318,7543833,46,161267,2311,7380209,11570999
18-Mar-22,22907,,,1,22906,1935040,,3335,,1931705,2042046,,117065,,1924981,34096,41,,22732,11323,7555664,41,154062,2311,7399250,11589753
19-Mar-22,22910,,,1,22909,1935351,,3519,,1931832,2048604,,108278,,1940326,34099,42,,22732,11325,7566729,45,151137,2311,7413236,11607693
20-Mar-22,22910,,,1,22909,1935582,,3718,,1931864,2053829,,95272,,1958557,34101,39,,22732,11330,7574918,40,146335,2311,7426232,11621340
21-Mar-22,22910,,,1,22909,1935624,,3022,,1932602,2059082,,85920,,1973162,34101,32,,22732,11337,7582420,36,135845,2311,7444228,11634137
22-Mar-22,22914,,,1,22913,1935900,,2648,,1933252,2065534,,77650,,1987884,34105,31,,22732,11342,7594428,36,132581,2311,7459500,11652881
23-Mar-22,22915,,,1,22914,1936228,,2557,,1933671,2071467,,74570,,1996897,34112,34,,22732,11346,7605785,36,129818,2311,7473620,11670507
24-Mar-22,22916,,,1,22915,1936518,,2498,,1934020,2078448,,78886,,1999562,34116,35,,22732,11349,7617446,39,134617,2311,7480479,11689444
25-Mar-22,22917,,,1,22916,1936767,,2348,,1934419,2084015,,77839,,2006176,34118,32,,22732,11354,7628555,40,134911,2311,7491293,11706372
26-Mar-22,22917,,,1,22916,1937101,,2576,,1934525,2089369,,77790,,2011579,34123,32,,22732,11359,7638182,39,135122,2311,7500710,11721692
27-Mar-22,22917,,,1,22916,1937267,,2725,,1934542,2094048,,75358,,2018690,34123,30,,22732,11361,7645938,38,134778,2311,7508811,11734293
28-Mar-22,22917,,,1,22916,1937283,,2326,,1934957,2099686,,73451,,2026235,34123,27,,22732,11364,7652753,34,127474,2311,7522934,11746762
29-Mar-22,22917,,,1,22916,1937431,,2086,,1935345,2106309,,73270,,2033039,34127,28,,22732,11367,7662424,31,125206,2311,7534876,11763208
30-Mar-22,22917,,,1,22916,1937736,,1986,,1935750,2112019,,72775,,2039244,34130,30,,22732,11368,7673418,29,124273,2311,7546805,11780220
31-Mar-22,22920,,,1,22919,1938009,,1952,,1936057,2118298,,72205,,2046093,34130,30,,22732,11368,7685025,36,124423,2311,7558255,11798382
1-Apr-22,22922,,,1,22921,1938251,,1953,,1936298,2124421,,71748,,2052673,34131,27,,22732,11372,7695200,35,124134,2311,7568720,11814925
2-Apr-22,22922,,,1,22921,1938464,,2088,,1936376,2128926,,71444,,2057482,34131,25,,22732,11374,7703980,34,124759,2311,7576876,11828423
3-Apr-22,22922,,,1,22921,1938570,,2182,,1936388,2132639,,70486,,2062153,34137,31,,22732,11374,7711085,33,125261,2311,7583480,11839353
4-Apr-22,22922,,,1,22921,1938610,,1879,,1936731,2137856,,69476,,2068380,34140,30,,22732,11378,7716791,31,117319,2311,7597130,11850319
5-Apr-22,22922,,,1,22921,1938741,,1746,,1936995,2144591,,69637,,2074954,34145,28,,22732,11385,7725734,37,114751,2311,7608635,11866133
6-Apr-22,22922,,,1,22921,1938828,,1607,,1937221,2151790,,71027,,2080763,34145,23,,22732,11390,7733585,29,110446,2311,7620799,11881270
7-Apr-22,22922,,,1,22921,1938917,,1464,,1937453,2158844,,72331,,2086513,34145,22,,22732,11391,7741555,25,108529,2311,7630690,11896383
8-Apr-22,22922,,,1,22921,1938986,,1290,,1937696,2165721,,74292,,2091429,34145,21,,22732,11392,7749724,22,107235,2311,7640156,11911498
9-Apr-22,22922,,,1,22921,1939081,,1355,,1937726,2172045,,76378,,2095667,34145,21,,22732,11392,7756981,21,107810,2311,7646839,11925174
10-Apr-22,22922,,,1,22921,1939388,,1420,,1937968,2177847,,77124,,2100723,34150,25,,22732,11393,7763918,22,108157,2311,7653428,11938225
11-Apr-22,22922,,,1,22921,1939525,,1239,,1938286,2183790,,76656,,2107134,34154,25,,22732,11397,7769721,16,102048,2311,7665346,11950112
12-Apr-22,22926,,,1,22925,1939751,,1081,,1938670,2189815,,76975,,2112840,34164,32,,22732,11400,7777929,25,98751,2311,7676842,11964585
13-Apr-22,22926,,,1,22925,1940006,,1031,,1938975,2196371,,77009,,2119362,34169,37,,22732,11400,7786648,20,96382,2311,7687935,11980120
14-Apr-22,22926,,,1,22925,1940198,,948,,1939250,2203676,,78256,,2125420,34170,38,,22732,11400,7795515,18,94908,2311,7698278,11996485
15-Apr-22,22926,,,1,22925,1940376,,937,,1939439,2210180,,80385,,2129795,34175,43,,22732,11400,7803604,26,93616,2311,7707651,12011261
16-Apr-22,22926,,,1,22925,1940457,,985,,1939472,2215716,,82019,,2133697,34178,40,,22732,11406,7808967,26,92879,2311,7713751,12022244
17-Apr-22,22926,,,1,22925,1940499,,1011,,1939488,2220664,,81862,,2138802,34179,38,,22732,11409,7814777,25,93455,2311,7718986,12033045
18-Apr-22,22926,,,1,22925,1940509,,929,,1939580,2226120,,80362,,2145758,34180,34,,22732,11414,7820652,22,89987,2311,7728332,12044387
19-Apr-22,22928,,,1,22927,1940569,,887,,1939682,2232998,,80029,,2152969,34186,39,,22732,11415,7828553,32,89820,2311,7736390,12059234
20-Apr-22,22928,,,1,22927,1940741,,909,,1939832,2239581,,80043,,2159538,34190,43,,22732,11415,7837024,34,90069,2311,7744610,12074464
21-Apr-22,22932,,,1,22931,1940897,,874,,1940023,2246682,,80595,,2166087,34196,43,,22732,11421,7845019,37,89921,2311,7752750,12089726
22-Apr-22,22932,,,1,22931,1940969,,820,,1940149,2253307,,80925,,2172382,34198,45,,22732,11421,7853091,33,90252,2311,7760495,12104497
23-Apr-22,22932,,,1,22931,1941153,,967,,1940186,2260266,,82142,,2178124,34208,52,,22732,11424,7860302,32,91856,2311,7766103,12118861
24-Apr-22,22932,,,1,22931,1941267,,1068,,1940199,2266494,,82374,,2184120,34212,53,,22732,11427,7866402,28,92766,2311,7771297,12131307
25-Apr-22,22932,,,1,22931,1941298,,875,,1940423,2272763,,82597,,2190166,34212,43,,22732,11437,7871785,24,89197,2311,7780253,12142990
26-Apr-22,22937,,,1,22936,1941352,,822,,1940530,2280038,,83244,,2196794,34215,39,,22732,11444,7878890,24,87982,2311,7788573,12157432
27-Apr-22,22951,,,1,22950,1941496,,811,,1940685,2288188,,84090,,2204098,34216,39,,22732,11445,7886584,18,86849,2311,7797406,12173435
28-Apr-22,22951,,,1,22950,1941623,,806,,1940817,2295898,,85288,,2210610,34221,37,,22732,11452,7894287,15,87070,2311,7804891,12188980
29-Apr-22,22951,,,1,22950,1941708,,848,,1940860,2303390,,87423,,2215967,34227,42,,22732,11453,7900531,13,88859,2311,7809348,12202807
30-Apr-22,22952,,,1,22951,1941746,,862,,1940884,2309500,,88575,,2220925,34228,42,,22732,11454,7905510,21,87493,2311,7815685,12213936
1-May-22,22952,,,1,22951,1941762,,872,,1940890,2315374,,88784,,2226590,34228,41,,22732,11455,7909683,19,86181,2311,7821172,12223999
2-May-22,22952,,,1,22951,1941768,,762,,1941006,2320610,,86606,,2234004,34228,35,,22732,11461,7912797,14,79599,2311,7830873,12232355
3-May-22,22952,,,1,22951,1941772,,706,,1941066,2324120,,83707,,2240413,34231,34,,22732,11465,7914549,13,73396,2311,7838829,12237624
4-May-22,22952,,,1,22951,1941776,,589,,1941187,2328957,,81379,,2247578,34231,33,,22732,11466,7917268,12,67639,2311,7847306,12245184
5-May-22,22952,,,1,22951,1941783,,466,,1941317,2335256,,80437,,2254819,34234,33,,22732,11469,7921746,13,62380,2311,7857042,12255971
6-May-22,22952,,,1,22951,1941792,,361,,1941431,2341634,,79853,,2261781,34240,29,,22732,11479,7927715,8,61551,2311,7863845,12268333
7-May-22,22952,,,1,22951,1941801,,339,,1941462,2348250,,80288,,2267962,34245,30,,22732,11483,7933576,6,61724,2311,7869535,12280824
8-May-22,22954,,,1,22953,1941809,,335,,1941474,2355252,,81013,,2274239,34248,30,,22732,11486,7939996,6,63338,2311,7874341,12294259
9-May-22,22954,,,1,22953,1941816,,224,,1941592,2367974,,86213,,2281761,34253,35,,22732,11486,7953051,5,68513,2311,7882222,12320048
10-May-22,22954,,,1,22953,1941846,,165,,1941681,2382888,,93096,,2289792,34259,40,,22732,11487,7971299,15,78316,2311,7890657,12353246
11-May-22,22954,,,1,22953,1941899,,169,,1941730,2391911,,94394,,2297517,34272,48,,22732,11492,7983935,28,83865,2311,7897731,12374971
12-May-22,22955,,,1,22954,1942000,,200,,1941800,2401101,,96160,,2304941,34282,52,,22732,11498,7995835,30,89293,2311,7904201,12396173
13-May-22,22955,,,1,22954,1942040,,228,,1941812,2409343,,98406,,2310937,34289,58,,22732,11499,8006507,27,95607,2311,7908562,12415134
14-May-22,22957,,,1,22956,1942182,,358,,1941824,2416419,,99574,,2316845,34293,62,,22732,11499,8016065,26,101284,2311,7912444,12431916
15-May-22,22957,,,1,22956,1942241,,412,,1941829,2422916,,101424,,2321492,34298,67,,22732,11499,8023342,24,106807,2311,7914200,12445754
16-May-22,22957,,,1,22956,1942301,,471,,1941830,2428892,,103854,,2325038,34301,64,,22732,11505,8027930,20,109478,2311,7916121,12456381
17-May-22,22957,,,1,22956,1942307,,473,,1941834,2436847,,107182,,2329665,34303,66,,22732,11505,8035985,15,115000,2311,7918659,12472399
18-May-22,22957,,,1,22956,1942403,,481,,1941922,2444927,,109380,,2335547,34308,69,,22732,11507,8047279,24,122841,2311,7922103,12491874
19-May-22,22957,,,1,22956,1942539,,573,,1941966,2451636,,109790,,2341846,34312,67,,22732,11513,8056960,34,126524,2311,7928091,12508404
20-May-22,22957,,,1,22956,1942787,,749,,1942038,2456069,,107580,,2348489,34317,66,,22732,11519,8065692,34,129404,2311,7933943,12521822
21-May-22,22957,,,1,22956,1942986,,847,,1942139,2460096,,104446,,2355650,34325,73,,22732,11520,8073187,47,129651,2311,7941178,12533551
22-May-22,22957,,,1,22956,1943077,,933,,1942144,2463434,,94957,,2368477,34328,71,,22732,11525,8079379,43,122948,2311,7954077,12543175
23-May-22,22957,,,1,22956,1943146,,932,,1942214,2466513,,83052,,2383461,34331,68,,22732,11531,8084525,41,109037,2311,7973136,12551472
24-May-22,22957,,,1,22956,1943205,,908,,1942297,2471328,,78806,,2392522,34333,57,,22732,11544,8092961,41,104843,2311,7985766,12564784
25-May-22,22957,,,1,22956,1943329,,920,,1942409,2475147,,73445,,2401702,34337,51,,22732,11554,8101633,47,102145,2311,7997130,12577403
26-May-22,22964,,,1,22963,1943532,,950,,1942582,2478959,,69259,,2409700,34341,48,,22732,11561,8108838,42,98960,2311,8007525,12588634
27-May-22,22964,,,1,22963,1943619,,942,,1942677,2481680,,64751,,2416929,34343,46,,22732,11565,8114745,39,95503,2311,8016892,12597351
28-May-22,22970,,,1,22969,1943797,,1066,,1942731,2485470,,62274,,2423196,34348,46,,22732,11570,8121209,39,95161,2311,8023698,12607794
29-May-22,22970,,,1,22969,1943904,,1170,,1942734,2488093,,58957,,2429136,34349,47,,22732,11570,8126981,37,96294,2311,8028339,12616297
30-May-22,22970,,,1,22969,1943990,,1245,,1942745,2491215,,53976,,2437239,34352,48,,22732,11572,8131458,31,92700,2311,8036416,12623985
31-May-22,22970,,,1,22969,1944078,,1067,,1943011,2494726,,49412,,2445314,34369,60,,22732,11577,8138149,29,87071,2311,8048738,12634292
1-Jun-22,22972,,,1,22971,1944154,,1075,,1943079,2497815,,45673,,2452142,34380,67,,22732,11581,8144775,39,84306,2311,8058119,12644096
2-Jun-22,22972,,,1,22971,1944277,,1056,,1943221,2500827,,44435,,2456392,34383,66,,22732,11585,8150031,34,81096,2311,8066590,12652490
3-Jun-22,22981,,,1,22980,1944403,,1072,,1943331,2504595,,44269,,2460326,34385,60,,22732,11593,8155963,30,79244,2311,8074378,12662327
4-Jun-22,22982,,,1,22981,1944520,,1169,,1943351,2508098,,44389,,2463709,34385,57,,22732,11596,8162276,27,80377,2311,8079561,12672261
5-Jun-22,22982,,,1,22981,1944759,,1400,,1943359,2510654,,43908,,2466746,34390,59,,22732,11599,8167070,25,80406,2311,8084328,12679855
6-Jun-22,22982,,,1,22981,1944764,,1263,,1943501,2513856,,42230,,2471626,34390,57,,22732,11601,8170958,21,73928,2311,8094698,12686950
7-Jun-22,22982,,,1,22981,1944807,,1142,,1943665,2518185,,42769,,2475416,34391,54,,22732,11605,8177270,18,71731,2311,8103210,12697635
8-Jun-22,22989,,,1,22988,1944913,,1089,,1943824,2521832,,42690,,2479142,34396,54,,22732,11610,8184650,18,72005,2311,8110316,12708780
9-Jun-22,22989,,,1,22988,1944970,,1124,,1943846,2525578,,43739,,2481839,34397,52,,22732,11613,8190836,16,74181,2311,8114328,12718770
10-Jun-22,22992,,,1,22991,1945304,,1236,,1944068,2529930,,44239,,2485691,34404,54,,22732,11618,8197261,11,72636,2311,8122303,12729891
11-Jun-22,22996,,,1,22995,1945508,,1427,,1944081,2533547,,45264,,2488283,34409,58,,22732,11619,8204035,5,74934,2311,8126785,12740495
12-Jun-22,22996,,,1,22995,1945714,,1631,,1944083,2536231,,44824,,2491407,34413,59,,22732,11622,8209052,4,75655,2311,8131082,12748406
13-Jun-22,22996,,,1,22995,1945720,,1451,,1944269,2539653,,44575,,2495078,34413,42,,22732,11639,8212787,4,71438,2311,8139034,12755569
14-Jun-22,22996,,,1,22995,1945791,,1413,,1944378,2544373,,46242,,2498131,34424,42,,22732,11650,8219872,9,71674,2311,8145878,12767456
15-Jun-22,23079,,,1,23078,1945968,,1569,,1944399,2548484,,47279,,2501205,34429,44,,22732,11653,8228187,19,76222,2311,8149635,12780147
16-Jun-22,23079,,,1,23078,1946081,,1478,,1944603,2552994,,47855,,2505139,34429,42,,22732,11655,8236328,16,77267,2311,8156734,12792911
17-Jun-22,23087,,,1,23086,1946248,,1422,,1944826,2557782,,49361,,2508421,34429,42,,22732,11655,8244587,17,79340,2311,8162919,12806133
18-Jun-22,23088,,,1,23087,1946656,,1819,,1944837,2561971,,51016,,2510955,34435,42,,22732,11661,8252741,23,83915,2311,8166492,12818891
19-Jun-22,23088,,,1,23087,1946878,,2035,,1944843,2565214,,51036,,2514178,34442,48,,22732,11662,8259021,22,86309,2311,8170379,12828643
20-Jun-22,23088,,,1,23087,1946979,,2026,,1944953,2569294,,50650,,2518644,34445,50,,22732,11663,8264375,22,84427,2311,8177615,12838181
21-Jun-22,23093,,,1,23092,1947062,,2053,,1945009,2574942,,52691,,2522251,34452,50,,22732,11670,8272721,21,85717,2311,8184672,12852270
22-Jun-22,23099,,,1,23098,1947399,,2071,,1945328,2579728,,53622,,2526106,34465,61,,22732,11672,8281198,27,87691,2311,8191169,12865889
23-Jun-22,23108,,,1,23107,1947630,,1981,,1945649,2584615,,54379,,2530236,34476,65,,22732,11679,8290089,24,89959,2311,8197795,12879918
24-Jun-22,23114,,,1,23113,1947831,,2086,,1945745,2589460,,55759,,2533701,34487,67,,22732,11688,8299427,24,92846,2311,8204246,12894319














































No.,Tanggal,Reaktif,Non-Reaktif,Total,Positivity Rate,,catatan:,,,,,,,,,,,,,,,,,,
1,3/27/2020,124,10839,10963,1.13%,,"kolom ""Tanggal"" = tanggal 1 hari sebelum update web",,,,,,,,,,,,,,,,,,
2,3/28/2020,149,11858,12007,1.24%,,,,,,,,,,,,,,,,,,,,
3,3/29/2020,206,14808,15014,1.37%,,,,,,,,,,,,,,,,,,,,
4,3/30/2020,290,17619,17909,1.62%,,,,,,,,,,,,,,,,,,,,
5,3/31/2020,307,18242,18549,1.66%,,,,,,,,,,,,,,,,,,,,
6,4/1/2020,360,19190,19550,1.84%,,,,,,,,,,,,,,,,,,,,
7,4/2/2020,442,20460,20902,2.11%,,,,,,,,,,,,,,,,,,,,
8,4/3/2020,541,21962,22503,2.40%,,,,,,,,,,,,,,,,,,,,
9,4/4/2020,583,23072,23655,2.46%,,,,,,,,,,,,,,,,,,,,
10,4/5/2020,589,23426,24015,2.45%,,,,,,,,,,,,,,,,,,,,
11,4/6/2020,718,25234,25952,2.77%,,,,,,,,,,,,,,,,,,,,
12,4/7/2020,829,26867,27696,2.99%,,,,,,,,,,,,,,,,,,,,
13,4/8/2020,949,29853,30802,3.08%,,,,,,,,,,,,,,,,,,,,
14,4/9/2020,1027,34056,35083,2.93%,,,,,,,,,,,,,,,,,,,,
15,4/10/2020,1065,34704,35769,2.98%,,,,,,,,,,,,,,,,,,,,
16,4/11/2020,1148,35245,36393,3.15%,,,,,,,,,,,,,,,,,,,,
17,4/12/2020,1203,35760,36963,3.25%,,,,,,,,,,,,,,,,,,,,
18,4/13/2020,1314,37560,38874,3.38%,,,,,,,,,,,,,,,,,,,,
19,4/14/2020,1395,39317,40712,3.43%,,,,,,,,,,,,,,,,,,,,
20,4/15/2020,1603,43624,45227,3.54%,,,,,,,,,,,,,,,,,,,,
21,4/16/2020,1791,45797,47588,3.76%,,,,,,,,,,,,,,,,,,,,
22,4/17/2020,2129,53863,55992,3.80%,,,,,,,,,,,,,,,,,,,,
23,4/18/2020,2265,56352,58617,3.86%,,,,,,,,,,,,,,,,,,,,
24,4/19/2020,2313,56409,58722,3.94%,,,,,,,,,,,,,,,,,,,,
25,4/20/2020,2248,59852,62100,3.62%,,,,,,,,,,,,,,,,,,,,
26,4/21/2020,2365,61181,63546,3.72%,,,,,,,,,,,,,,,,,,,,
27,4/22/2020,2687,66669,69356,3.87%,,,,,,,,,,,,,,,,,,,,
28,4/23/2020,2842,67986,70828,4.01%,,,,,,,,,,,,,,,,,,,,
29,4/24/2020,2849,69121,71970,3.96%,,,,,,,,,,,,,,,,,,,,
30,4/25/2020,2879,69536,72415,3.98%,,,,,,,,,,,,,,,,,,,,
31,4/26/2020,2881,69737,72618,3.97%,,,,,,,,,,,,,,,,,,,,
32,4/27/2020,2954,71831,74785,3.95%,,,,,,,,,,,,,,,,,,,,
33,4/28/2020,2954,73993,76947,3.84%,,,,,,,,,,,,,,,,,,,,
34,4/29/2020,2962,74709,77671,3.81%,,,,,,,,,,,,,,,,,,,,
35,4/30/2020,3022,76130,79152,3.82%,,,,,,,,,,,,,,,,,,,,
36,5/1/2020,3044,76636,79680,3.82%,,,,,,,,,,,,,,,,,,,,
37,5/2/2020,3050,76864,79914,3.82%,,,,,,,,,,,,,,,,,,,,
38,5/3/2020,3056,77136,80192,3.81%,,,,,,,,,,,,,,,,,,,,
39,5/4/2020,3103,78265,81368,3.81%,,,,,,,,,,,,,,,,,,,,
40,5/5/2020,3117,79152,82269,3.79%,,,,,,,,,,,,,,,,,,,,
41,5/6/2020,3155,79497,82652,3.82%,,,,,,,,,,,,,,,,,,,,
42,5/7/2020,3176,80016,83192,3.82%,,,,,,,,,,,,,,,,,,,,
43,5/8/2020,3358,81466,84824,3.96%,,,,,,,,,,,,,,,,,,,,
44,5/9/2020,3480,83534,87014,4.00%,,,,,,,,,,,,,,,,,,,,
45,5/10/2020,3505,84447,87952,3.99%,,,,,,,,,,,,,,,,,,,,
46,5/11/2020,3646,89780,93426,3.90%,,,,,,,,,,,,,,,,,,,,
47,5/12/2020,3671,91630,95301,3.85%,,,,,,,,,,,,,,,,,,,,
48,5/13/2020,3703,93045,96748,3.83%,,,,,,,,,,,,,,,,,,,,
49,5/14/2020,3745,94083,97828,3.83%,,,,,,,,,,,,,,,,,,,,
50,5/15/2020,3804,95412,99216,3.83%,,,,,,,,,,,,,,,,,,,,
51,5/16/2020,3808,96007,99815,3.82%,,,,,,,,,,,,,,,,,,,,
52,5/17/2020,3842,96521,100363,3.83%,,,,,,,,,,,,,,,,,,,,
53,5/18/2020,3918,102289,106207,3.69%,,,,,,,,,,,,,,,,,,,,
54,5/19/2020,4153,105937,110090,3.77%,,,,,,,,,,,,,,,,,,,,
55,5/20/2020,4213,106929,111142,3.79%,,,,,,,,,,,,,,,,,,,,
56,5/21/2020,4329,108976,113305,3.82%,,,,,,,,,,,,,,,,,,,,
57,5/22/2020,4411,110529,114940,3.84%,,,,,,,,,,,,,,,,,,,,
58,5/23/2020,4421,110621,115042,3.84%,,,,,,,,,,,,,,,,,,,,
59,5/24/2020,4439,111423,115862,3.83%,,,,,,,,,,,,,,,,,,,,
60,5/25/2020,4494,112442,116936,3.84%,,,,,,,,,,,,,,,,,,,,
61,5/26/2020,5627,128227,133854,4.20%,,,,,,,,,,,,,,,,,,,,
62,5/27/2020,5665,131189,136854,4.14%,,,,,,,,,,,,,,,,,,,,
63,5/28/2020,5665,133489,139154,4.07%,,,,,,,,,,,,,,,,,,,,
64,5/29/2020,5675,136007,141682,4.01%,,,,,,,,,,,,,,,,,,,,
65,5/30/2020,5675,137077,142752,3.98%,,,,,,,,,,,,,,,,,,,,
66,5/31/2020,5682,137409,143091,3.97%,,,,,,,,,,,,,,,,,,,,
67,6/1/2020,5683,137684,143367,3.96%,,,,,,,,,,,,,,,,,,,,
68,6/2/2020,5974,154257,160231,3.73%,,,,,,,,,,,,,,,,,,,,
69,6/3/2020,5979,155752,161731,3.70%,,,,,,,,,,,,,,,,,,,,
70,6/4/2020,6000,158139,164139,3.66%,,,,,,,,,,,,,,,,,,,,
71,6/5/2020,6121,159128,165249,3.70%,,,,,,,,,,,,,,,,,,,,
72,6/6/2020,6130,159792,165922,3.69%,,,,,,,,,,,,,,,,,,,,
73,6/7/2020,6139,160202,166341,3.69%,,,,,,,,,,,,,,,,,,,,
74,6/8/2020,6232,164146,170378,3.66%,,,,,,,,,,,,,,,,,,,,
75,6/9/2020,6265,164828,171093,3.66%,,,,,,,,,,,,,,,,,,,,
76,6/10/2020,6432,167126,173558,3.71%,,,,,,,,,,,,,,,,,,,,
77,6/11/2020,6432,167708,174140,3.69%,,,,,,,,,,,,,,,,,,,,
78,6/12/2020,6623,172012,178635,3.71%,,,,,,,,,,,,,,,,,,,,
79,6/13/2020,6623,172590,179213,3.70%,,,,,,,,,,,,,,,,,,,,
80,6/14/2020,6633,172889,179522,3.69%,,,,,,,,,,,,,,,,,,,,
81,6/15/2020,6640,173219,179859,3.69%,,,,,,,,,,,,,,,,,,,,
82,6/16/2020,6811,177894,184705,3.69%,,,,,,,,,,,,,,,,,,,,
83,6/17/2020,6817,178254,185071,3.68%,,,,,,,,,,,,,,,,,,,,
84,6/18/2020,6843,181600,188443,3.63%,,,,,,,,,,,,,,,,,,,,
85,6/19/2020,7086,188348,195434,3.63%,,,,,,,,,,,,,,,,,,,,
86,6/20/2020,7086,188950,196036,3.61%,,,,,,,,,,,,,,,,,,,,
87,6/21/2020,7100,189240,196340,3.62%,,,,,,,,,,,,,,,,,,,,
88,6/22/2020,7100,189240,196340,3.62%,,,,,,,,,,,,,,,,,,,,
89,6/23/2020,7394,204935,212329,3.48%,,,,,,,,,,,,,,,,,,,,
90,6/24/2020,7832,205376,213208,3.67%,,,,,,,,,,,,,,,,,,,,
91,6/25/2020,7839,205988,213827,3.67%,,,,,,,,,,,,,,,,,,,,
92,6/26/2020,7952,219371,227323,3.50%,,,,,,,,,,,,,,,,,,,,
93,6/27/2020,8074,222721,230795,3.50%,,,,,,,,,,,,,,,,,,,,
94,6/28/2020,8084,222784,230868,3.50%,,,,,,,,,,,,,,,,,,,,
95,6/29/2020,8145,224821,232966,3.50%,,,,,,,,,,,,,,,,,,,,
96,6/30/2020,8326,230470,238796,3.49%,,,,,,,,,,,,,,,,,,,,
97,7/1/2020,8355,231881,240236,3.48%,,,,,,,,,,,,,,,,,,,,
98,7/2/2020,8449,234561,243010,3.48%,,,,,,,,,,,,,,,,,,,,
99,7/3/2020,8569,237735,246304,3.48%,,,,,,,,,,,,,,,,,,,,
100,7/4/2020,8598,240126,248724,3.46%,,,,,,,,,,,,,,,,,,,,
101,7/5/2020,8700,242564,251264,3.46%,,,,,,,,,,,,,,,,,,,,
102,7/6/2020,8925,247222,256147,3.48%,,,,,,,,,,,,,,,,,,,,
103,7/7/2020,8947,247656,256603,3.49%,,,,,,,,,,,,,,,,,,,,
104,7/8/2020,9037,251184,260221,3.47%,,,,,,,,,,,,,,,,,,,,
105,7/9/2020,9149,253593,262742,3.48%,,,,,,,,,,,,,,,,,,,,
106,7/10/2020,9191,256150,265341,3.46%,,,,,,,,,,,,,,,,,,,,
107,7/11/2020,9197,257344,266541,3.45%,,,,,,,,,,,,,,,,,,,,
108,7/12/2020,9229,260151,269380,3.43%,,,,,,,,,,,,,,,,,,,,
109,7/13/2020,9239,260191,269430,3.43%,,,,,,,,,,,,,,,,,,,,
110,7/14/2020,9524,262739,272263,3.50%,,,,,,,,,,,,,,,,,,,,
111,7/15/2020,9577,263901,273478,3.50%,,,,,,,,,,,,,,,,,,,,
112,7/16/2020,9586,264909,274495,3.49%,,,,,,,,,,,,,,,,,,,,
113,7/17/2020,9706,267242,276948,3.50%,,,,,,,,,,,,,,,,,,,,
114,7/18/2020,9706,269414,279120,3.48%,,,,,,,,,,,,,,,,,,,,
115,7/19/2020,9715,269528,279243,3.48%,,,,,,,,,,,,,,,,,,,,
116,7/20/2020,9782,270280,280062,3.49%,,,,,,,,,,,,,,,,,,,,
